Entity,Code,Year,Death rate from amphetamine use disorders among both sexes,Death rate from opioid use disorders among both sexes,Total deaths from opioid use disorders among both sexes,Total deaths from cocaine use disorders among both sexes,Total deaths from other drug use disorders among both sexes,Total deaths from amphetamine use disorders among both sexes,Total deaths from drug use disorders among both sexes,Total deaths from mental and substance use disorders among both sexes,Total deaths from substance use disorders among both sexes,Period life expectancy at birth - Sex: total - Age: 0,Prevalence of current tobacco use (% of adults),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Population,Normalized Total deaths from opioid use disorders among both sexes,Normalized Total deaths from cocaine use disorders among both sexes,Normalized Total deaths from other drug use disorders among both sexes,Normalized Total deaths from amphetamine use disorders among both sexes,Normalized Total deaths from drug use disorders among both sexes,Normalized Total deaths from mental and substance use disorders among both sexes,Normalized Total deaths from substance use disorders among both sexes
Belgium,BEL,2013,0.07,1.15,128.18,7.6,23.14,7.87,166.8,747.49,681.23,80.4668,,,11159407.0,1.1486273419367176e-05,6.810397720954169e-07,2.073586885037888e-06,7.052346061040699e-07,1.4947030787567836e-05,6.69829499004741e-05,6.1045358413758e-05
Belgium,BEL,2014,0.09,1.4,156.94,10.35,30.08,10.36,207.73,729.91,672.77,81.0802,,,11209057.0,1.4001177797561383e-05,9.233604575300134e-07,2.683544208937469e-06,9.242525932377719e-07,1.8532335057266635e-05,6.511787744499827e-05,6.002021401086639e-05
Belgium,BEL,2015,0.08,1.23,138.69,9.6,27.95,9.27,185.5,779.73,695.27,80.8889,25.7,11.2362,11274196.0,1.2301542389364172e-05,8.515019607606608e-07,2.4791124795062993e-06,8.222315808595132e-07,1.645350142928152e-05,6.916058581915731e-05,6.166914252688174e-05
Belgium,BEL,2016,0.09,1.34,151.96,11.02,30.95,10.38,204.32,767.55,672.02,81.2647,,,11331422.0,1.3410496934983094e-05,9.725169533003007e-07,2.731342985902387e-06,9.160368398599929e-07,1.8031276215818278e-05,6.77364235486067e-05,5.9305884115868246e-05
Belgium,BEL,2017,0.07,1.27,144.06,9.68,28.0,8.47,190.21,800.44,712.92004,81.3624,,,11375158.0,1.2664439474159391e-05,8.509771908223165e-07,2.461504270973643e-06,7.446050419695269e-07,1.6721525977924878e-05,7.036737423779081e-05,6.267341869009643e-05
Belgium,BEL,2018,0.07,1.14,131.01,9.56,26.59,8.38,175.54,755.88,670.48,81.4805,23.9,,11427054.0,1.1464897251732598e-05,8.366110810362846e-07,2.3269339586563606e-06,7.33347370197078e-07,1.536178966162232e-05,6.614828283825385e-05,5.867479054531466e-05
Belgium,BEL,2019,0.08,1.04,119.81,9.57,27.22,8.97,165.57,722.04,637.02,81.8353,23.9,10.28089,11488980.0,1.042825385717444e-05,8.329721176292413e-07,2.369226859129357e-06,7.80748160411107e-07,1.4411200994344145e-05,6.284631011630276e-05,5.544617537849313e-05
Belgium,BEL,2020,0.07,1.04,119.97,8.64,25.59,7.68,161.87,721.24,655.51,80.7977,23.4,,11538604.0,1.0397271628352962e-05,7.487907549301459e-07,2.2177726179007444e-06,6.655917821601295e-07,1.4028560127377628e-05,6.250669491734009e-05,5.681016525049304e-05
Belgium,BEL,2021,0.08,1.06,122.86,9.24,26.9,8.96,167.96,739.32,661.55,81.6591,,,11586195.0,1.0603998983272766e-05,7.97500818862448e-07,2.321728574393923e-06,7.733341273817678e-07,1.4496562503910905e-05,6.381042266248756e-05,5.709812410372862e-05
Belgium,BEL,2022,,,,,,,,,,81.1589,,,11680210.0,,,,,,,
Belgium,BEL,2023,,,,,,,,,,82.115,,,11787423.0,,,,,,,
Bosnia and Herzegovina,BIH,1960,,,,,,,,,,58.5297,,,3281381.0,,,,,,,
Bosnia and Herzegovina,BIH,1961,,,,,,,,,,59.2846,,,3348035.0,,,,,,,
Bosnia and Herzegovina,BIH,1962,,,,,,,,,,60.1223,,,3407532.0,,,,,,,
Bosnia and Herzegovina,BIH,1963,,,,,,,,,,60.5107,,,3461942.0,,,,,,,
Bosnia and Herzegovina,BIH,1964,,,,,,,,,,61.5115,,,3513441.0,,,,,,,
Bosnia and Herzegovina,BIH,1965,,,,,,,,,,62.213,,,3562834.0,,,,,,,
Bosnia and Herzegovina,BIH,1966,,,,,,,,,,63.1293,,,3610562.0,,,,,,,
Bosnia and Herzegovina,BIH,1967,,,,,,,,,,63.7341,,,3656223.0,,,,,,,
Bosnia and Herzegovina,BIH,1968,,,,,,,,,,64.0061,,,3698794.0,,,,,,,
Bosnia and Herzegovina,BIH,1969,,,,,,,,,,64.4478,,,3737765.0,,,,,,,
Bosnia and Herzegovina,BIH,1970,,,,,,,,,,64.8442,,,3773247.0,,,,,,,
Bosnia and Herzegovina,BIH,1971,,,,,,,,,,65.1806,,,3809376.0,,,,,,,
Bosnia and Herzegovina,BIH,1972,,,,,,,,,,65.6816,,,3848271.0,,,,,,,
Bosnia and Herzegovina,BIH,1973,,,,,,,,,,66.5858,,,3887376.0,,,,,,,
Bosnia and Herzegovina,BIH,1974,,,,,,,,,,67.6346,,,3926472.0,,,,,,,
Bosnia and Herzegovina,BIH,1975,,,,,,,,,,68.3287,,,3965743.0,,,,,,,
Bosnia and Herzegovina,BIH,1976,,,,,,,,,,68.574,,,4004552.0,,,,,,,
Bosnia and Herzegovina,BIH,1977,,,,,,,,,,68.7792,,,4042124.0,,,,,,,
Bosnia and Herzegovina,BIH,1978,,,,,,,,,,68.8438,,,4078240.0,,,,,,,
Bosnia and Herzegovina,BIH,1979,,,,,,,,,,69.0833,,,4113300.0,,,,,,,
Bosnia and Herzegovina,BIH,1980,,,,,,,,,,69.6033,,,4148426.0,,,,,,,
Bosnia and Herzegovina,BIH,1981,,,,,,,,,,70.0554,,,4184217.0,,,,,,,
Bosnia and Herzegovina,BIH,1982,,,,,,,,,,70.0763,,,4221100.0,,,,,,,
Bosnia and Herzegovina,BIH,1983,,,,,,,,,,70.0971,,,4258728.0,,,,,,,
Bosnia and Herzegovina,BIH,1984,,,,,,,,,,70.2287,,,4295536.0,,,,,,,
Bosnia and Herzegovina,BIH,1985,,,,,,,,,,70.5815,,,4330364.0,,,,,,,
Bosnia and Herzegovina,BIH,1986,,,,,,,,,,70.7506,,,4362115.0,,,,,,,
Bosnia and Herzegovina,BIH,1987,,,,,,,,,,70.8756,,,4390246.0,,,,,,,
Bosnia and Herzegovina,BIH,1988,,,,,,,,,,70.9702,,,4414404.0,,,,,,,
Bosnia and Herzegovina,BIH,1989,,,,,,,,,,71.4447,,,4433983.0,,,,,,,
Bosnia and Herzegovina,BIH,1990,,,,,,,,,,71.5093,,,4448652.0,,,,,,,
Bosnia and Herzegovina,BIH,1991,,,,,,,,,,71.8134,,,4458343.0,,,,,,,
Bosnia and Herzegovina,BIH,1992,,,,,,,,,,51.9671,,,4234616.0,,,,,,,
Bosnia and Herzegovina,BIH,1993,,,,,,,,,,50.8941,,,3904482.0,,,,,,,
Bosnia and Herzegovina,BIH,1994,,,,,,,,,,66.6025,,,3725412.0,,,,,,,
Bosnia and Herzegovina,BIH,1995,,,,,,,,,,70.1882,,,3715564.0,,,,,,,
Bosnia and Herzegovina,BIH,1996,,,,,,,,,,73.4537,,,3875246.0,,,,,,,
Bosnia and Herzegovina,BIH,1997,,,,,,,,,,73.8955,,,4018227.0,,,,,,,
Bosnia and Herzegovina,BIH,1998,,,,,,,,,,74.4725,,,4089356.0,,,,,,,
Bosnia and Herzegovina,BIH,1999,,,,,,,,,,74.9464,,,4130305.0,,,,,,,
Bosnia and Herzegovina,BIH,2000,0.0,0.12,4.91,0.42,0.24,0.11,5.68,212.88,212.87999,75.292,46.6,4.91776,4159771.0,1.180353437725298e-06,1.0096709650603363e-07,5.76954837177335e-08,2.6443763370627854e-08,1.3654597813196927e-06,5.117589405762961e-05,5.1175891653651125e-05
Bosnia and Herzegovina,BIH,2001,0.0,0.12,5.04,0.43,0.25,0.12,5.85,202.51,202.51001,75.5725,,,4179438.0,1.2059037602663324e-06,1.02884646213199e-07,5.98166547751157e-08,2.8711994292055535e-08,1.3997097217377072e-06,4.845388303403472e-05,4.845388542670091e-05
Bosnia and Herzegovina,BIH,2002,0.0,0.13,5.29,0.46,0.26,0.13,6.14,190.87,190.87,75.9938,,,4188002.0,1.263132157052456e-06,1.0983757887412662e-07,6.20821097984194e-08,3.10410548992097e-08,1.4660929006242117e-06,4.5575431912401186e-05,4.5575431912401186e-05
Bosnia and Herzegovina,BIH,2003,0.0,0.13,5.42,0.47,0.27,0.13,6.29,180.48,180.46999,76.4487,,,4178523.0,1.2971090502553174e-06,1.1247993609225077e-07,6.461613349980364e-08,3.1111471685090645e-08,1.5053165915324626e-06,4.31922954594243e-05,4.318989987610454e-05
Bosnia and Herzegovina,BIH,2004,0.0,0.13,5.42,0.46,0.27,0.14,6.29,170.49,170.48999,76.4891,,,4140987.0,1.3088667025518312e-06,1.1108462789185284e-07,6.520184680608753e-08,3.380836501056391e-08,1.5189615422603356e-06,4.117134393322172e-05,4.11713415183385e-05
Bosnia and Herzegovina,BIH,2005,0.0,0.13,5.43,0.48,0.28,0.14,6.33,171.02,171.01,76.4243,43.4,5.58877,4096493.0,1.3255240519146498e-06,1.1717339685433369e-07,6.8351148165028e-08,3.4175574082514e-08,1.5452241710165256e-06,4.174790485422531e-05,4.174546374179084e-05
Bosnia and Herzegovina,BIH,2006,0.0,0.13,5.4,0.48,0.28,0.15,6.3,165.29,165.28,76.0275,,,4063272.0,1.328978222476861e-06,1.1813139755349875e-07,6.890998190620762e-08,3.691606173546836e-08,1.550474592889671e-06,4.0679038961703765e-05,4.0676577890921404e-05
Bosnia and Herzegovina,BIH,2007,0.0,0.14,5.48,0.5,0.29,0.15,6.42,170.15,170.14,76.1618,,,4013424.0,1.3654176583386158e-06,1.2458190313308536e-07,7.225750381718951e-08,3.7374570939925605e-08,1.599631636228816e-06,4.239522163618895e-05,4.239272999812628e-05
Bosnia and Herzegovina,BIH,2008,0.0,0.13,5.17,0.47,0.27,0.14,6.06,158.75,158.73,76.3005,,,3947544.0,1.30967507898582e-06,1.1906137081689272e-07,6.839695770332136e-08,3.5465089179499965e-08,1.5351317173412125e-06,4.0214877908897276e-05,4.0209811467585917e-05
Bosnia and Herzegovina,BIH,2009,0.0,0.13,5.09,0.47,0.27,0.14,5.96,153.9,153.88,76.7013,,,3879794.0,1.311925323870288e-06,1.211404523023645e-07,6.959132366306046e-08,3.608439004751284e-08,1.5361640334512605e-06,3.966705448794446e-05,3.966189957508053e-05
Bosnia and Herzegovina,BIH,2010,0.0,0.13,4.98,0.46,0.26,0.14,5.84,148.75,148.73999,76.827,40.3,5.73725,3811472.0,1.3065818140602897e-06,1.2068828001360106e-07,6.821511479029624e-08,3.6731215656313367e-08,1.5322164245205003e-06,3.9026916634832947e-05,3.9024290352913524e-05
Bosnia and Herzegovina,BIH,2011,0.0,0.13,4.83,0.46,0.26,0.14,5.68,146.82,146.81,76.9632,,,3741798.0,1.2908232886970382e-06,1.2293555130447983e-07,6.948531160687991e-08,3.741516778831995e-08,1.5179868074118378e-06,3.92378209620081e-05,3.923514845002322e-05
Bosnia and Herzegovina,BIH,2012,0.0,0.13,4.91,0.47,0.25,0.14,5.77,144.38,144.37001,77.0365,,,3670113.0,1.3378334672529157e-06,1.2806145205883305e-07,6.811779364831546e-08,3.814596444305666e-08,1.5721586774031206e-06,3.933938818777514e-05,3.933666620074096e-05
