Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
St. Lucia,LCA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.25857544,284.41531372,299.50595093,317.13778687,309.42208862,333.50274658,390.34298706,440.22259521,430.82156372,432.54858398,438.16619873,462.86682129,454.56057739,481.91772461,462.74438477,464.57443237,470.37518311,492.83010864,484.15499878,491.40679932,574.37976074,584.67047119,,,
Latin America & Caribbean,LCN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.604503315853,273.988854717507,235.928294167863,246.805514992097,280.129479933027,338.156437512007,393.736297535644,469.68546193514,539.484072785455,534.893641190308,634.783531713416,721.804568853386,721.275455314845,753.964209906164,758.552187466231,678.118009924608,649.577087074059,733.943742855457,673.935976320084,656.441383412302,597.076198899503,655.189580039233,,,
Least developed countries: UN classification,LDC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6712909464764,11.6837404376906,12.7296552131948,14.6485677088507,17.1964061657306,19.456335985692,22.8619738172361,27.0115448581844,31.6850483748333,32.5756699920782,33.4804763402597,36.8999634908751,38.6228682858632,42.4183122345026,44.4310399883232,43.2413156615789,42.7172353691282,43.0067574278158,41.913475311362,42.9314978493799,43.8234007322613,46.9490190848804,,,
Low income,LIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3156618690808,12.9516661946582,13.9756828944695,15.7757209570223,18.303107364344,21.116930877524,24.9449900742003,30.134799108633,34.2444413772948,35.1768038813701,35.6734627479169,36.5497464487306,36.9536373460884,39.344649805905,41.0071451823101,38.9799872658938,36.9052200958219,34.7420050142703,32.4234889691243,33.2627508973217,35.181007570998,36.2994129802706,,,
Liechtenstein,LIE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,41,43,42,51,57,65,73,92,99,106,116,111,135,135,147,149,146,159,160,158,166,,,
Lower middle income,LMC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5372745065821,23.6491861375648,23.7051687713147,26.5764680870528,29.7725720973617,33.4624036811718,37.6901559881919,44.103301732689,49.5077126417322,49.9314546902928,56.3137506184294,61.5312752070454,65.0460900418341,71.1122983074963,73.3872492296793,73.5927578062855,73.2324077765615,71.2289233740934,72.8799786355394,76.6117305546058,78.7538041713222,90.1116132903333,,,
Low & middle income,LMY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1839460320615,58.7681416513379,57.1394957667839,63.9502648936141,73.3957915812683,85.6725963863274,98.0678000289275,116.752028611047,138.001874977877,144.638017241668,166.840374687711,193.120438342406,204.970526009243,220.009909036961,227.253582927079,222.094101914778,221.008247548736,237.523036384849,249.179666153384,255.707682615262,259.465354420891,293.109353666791,,,
Lesotho,LSO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.77390099,28.24092102,23.1813736,31.89407539,40.89277649,41.15412903,48.88100433,64.80230713,68.08209991,79.68589783,87.4557724,117.34723663,124.85530853,130.44207764,120.47213745,104.40470886,90.88587189,115.20778656,130.57113647,130.44073486,96.7264328,114.70881653,,,
Late-demographic dividend,LTE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3927467189626,89.2576042771594,94.9294921484568,105.993539942409,124.562544373008,149.266072852288,176.440225709985,217.306205461542,274.518114471677,285.627927418364,325.480638751652,385.726903125215,414.023414172416,453.474211125891,475.976597292351,448.612855325394,452.548337670113,507.366991826918,551.554468387564,577.525485669887,600.46065843501,687.646730170704,,,
Lithuania,LTU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,219,254,339,367,439,536,704,937,865,805,925,897,959,1021,920,989,1083,1249,1370,1520,1859,1868,,
Luxembourg,LUX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2901,3109,3601,4607,5610,5818,6071,6671,7579,7671,7460,7175,6029,6357,6547,5422,5475,5713,6227,6222,6786,7636,6956,,
Latvia,LVA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,205,237,281,393,441,552,775,914,745,689,765,746,807,857,776,875,933,1101,1183,1313,1898,,,
Macao SAR, China,MAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.38904953,56.32826996,63.35457993,77.51076508,90.9294281,96.96191406,110.00260162,131.66958618,153.10005188,165.44444275,168.37710571,179.04853821,172.05938721,179.73484802,188.40020752,162.5098114,161.82783508,166.4662323,175.27603149,177.24557495,193.10235596,221.11485291,,,
Monaco,MCO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967.42626953,3048.08984375,3363.35449219,4830.65576172,5683.69921875,5888.78759766,6149.09716797,7028.4375,8300.90625,8147.86816406,8013.04589844,8302.91699219,7871.21240234,8460.78710938,8682.36914063,7347.91699219,7189.65771484,7219.59179688,7848.35644531,7730.60351563,7812.28759766,8634.25976563,,,
Moldova,MDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,25,34,38,65,79,100,135,186,209,198,215,224,232,231,186,171,244,276,284,307,410,,,
Madagascar,MDG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3951807,13.39314079,15.31476879,17.98666191,14.57165813,16.26181221,16.76423645,19.71751213,21.33732986,19.96823883,21.57974052,23.37224197,19.71853828,19.75903702,23.07670021,22.81040573,24.77560616,24.17928314,21.67276382,15.88729572,17.21605492,17.64008904,,,
Maldives,MDV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,229,249,240,304,334,403,477,774,678,608,587,646,671,702,823,993,933,805,852,826,1039,,,
Middle East & North Africa,MEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.348286991038,146.385916613604,145.745995619074,142.782659103784,157.889862949301,176.299235066328,196.112631118733,229.175384592816,272.497886269085,295.520635223971,320.285868626286,366.433436017253,386.674068864113,404.694886693046,425.243129610689,411.489309498704,458.328347893641,463.831084576124,484.180212701059,471.5621164083,479.348880586579,524.963575497649,,,
Mexico,MEX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.80123901,366.98071289,388.02792358,414.04000854,448.06021118,485.67388916,516.06396484,560.4942627,576.71539307,496.8142395,539.26550293,570.73046875,587.82843018,631.21350098,615.10314941,558.1651001,492.87399292,514.88970947,530.64782715,552.70422363,538.51751709,610.64532471,,,
Marshall Islands,MHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.73709106,332.20077515,311.0274353,306.87591553,381.62234497,509.71066284,532.66162109,445.58428955,429.44372559,406.94772339,417.30136108,424.91506958,452.06713867,485.22167969,476.77374268,571.25274658,654.56994629,646.29205322,736.77416992,782.23565674,707.47979736,766.9440918,,,
Middle income,MIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.52315109478,62.2277978633024,60.6504765101882,67.9134026129644,78.0007458815744,91.1582389001677,104.393733299419,124.379439176639,147.294103922178,154.607685118746,178.95448102225,207.821441555515,221.010261249266,236.750896801596,244.811080276774,239.656684874769,237.909954405294,256.868800358438,270.236672302794,277.72314302206,282.092578196515,319.575365493312,,,
North Macedonia,MKD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,151,174,215,232,231,244,263,311,294,302,326,307,346,339,303,323,345,387,421,453,560,,,
Mali,MLI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.40365124,13.53196239,16.34092712,19.29068756,22.3169117,24.62482452,27.65656662,30.42856026,34.10325623,35.57579422,32.20446396,32.52751923,28.26848984,30.89883041,36.67969894,29.7465477,28.3053112,29.23488998,31.96352005,32.17400742,28.85294724,40.1202507,,,
Malta,MLT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,686,831,1074,1224,1380,1474,1596,1751,1677,1734,1960,1899,2121,2456,2243,2321,2552,2754,2944,3135,3642,,,
Myanmar,MMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,7,7,7,8,8,10,15,19,20,27,37,37,54,63,59,59,60,62,72,65,,,
Middle East & North Africa (excluding high income),MNA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9514866366912,83.6195252850531,84.6515272835189,81.6827514015673,93.8590067629766,105.52806238431,118.314861999392,143.820137330146,176.09191864759,196.527720736349,218.50633031504,247.735356059208,256.095008716166,245.665439211911,245.298820769128,235.64976868279,261.42303494088,255.371176312841,267.493873334615,247.460042991091,233.92214510431,257.151995152611,,,
Montenegro,MNE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,536,596,579,577,596,612,727,732,866,985,,,
Mongolia,MNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.41833878,25.91971779,29.04701042,26.00562286,32.62977219,37.02750015,49.59525681,66.23542023,97.28814697,76.66015625,99.48032379,136.04824829,169.84095764,180.84199524,177.31834412,165.84915161,169.03985596,160.92108154,188.86265564,197.55195618,188.57124329,315.57980347,,,
Northern Mariana Islands,MNP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.96425152,8.52990627,9.95218277,11.15465164,14.22916508,18.49229622,18.09505653,19.3034668,24.26328468,27.63411713,26.17583847,30.28253746,35.03115845,41.17826843,43.08488846,39.91206741,31.38208961,36.26471329,40.8117218,40.41284943,34.37060928,44.52215576,,,
Mauritania,MRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3067379,22.58142662,25.20564651,28.68665123,30.64061928,33.17791367,34.37842178,39.64344025,48.52267838,44.13393021,43.3949852,47.4840889,49.02023697,55.34606934,59.37288666,57.40904617,48.89683914,54.19649506,55.62037659,60.7460022,63.2988472,89.28845215,,,
Mauritius,MUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.9647522,116.41130829,132.39851379,157.65351868,184.65751648,192.0113678,203.08328247,229.03910828,312.62826538,301.46151733,357.00109863,385.77191162,387.2303772,440.10235596,544.39526367,515.37243652,539.51226807,594.62731934,641.56152344,670.97399902,569.434021,564.90075684,,,
Malawi,MWI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.91786003,7.48628187,11.26511002,12.41096115,16.05879211,17.35436821,21.07893753,25.1716423,32.93960953,35.80582047,34.2412796,39.60096741,32.80570221,39.87806702,35.64556885,35.27587891,34.32816696,37.93450165,36.97562408,41.78248596,42.5414238,46.55551147,,,
Malaysia,MYS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.94893646,114.83911896,121.4125824,141.86820984,153.39851379,161.62957764,199.85577393,229.75820923,262.77999878,244.83892822,285.02639771,343.19876099,371.79330444,382.19186401,415.65353394,370.71954346,353.64028931,370.71844482,416.32000732,427.46286011,414.96350098,487.00881958,,,
North America,NAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4285.4593437591,4603.83207929808,4994.3396934269,5398.1474294827,5739.82656858262,6097.9536950472,6484.90761377062,6845.95189453518,7065.95394540464,7283.2526894184,7560.76013038369,7763.64072215979,8001.9718275945,8138.93214079896,8468.27366676381,8791.05276053682,9104.02787441632,9399.39740916301,9750.76702970809,10088.6517703551,11131.7332934691,11439.8989437306,11818.2053322127,,
Namibia,NAM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.05258179,185.71792603,173.69114685,257.41162109,347.8963623,375.39160156,410.32162476,465.08157349,413.3742981,386.20196533,522.15911865,569.14294434,557.58959961,495.19512939,466.1987915,495.62979126,430.21606445,475.58203125,472.99014282,432.14578247,378.42468262,456.43600464,,,
New Caledonia,NCL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.95671749,9.59174156,10.75085354,12.44939899,13.95743465,18.53794861,19.78735733,20.83684349,24.71139526,24.40502357,23.33815765,24.68768311,22.56604767,24.43749619,24.89271736,25.72568893,22.42886543,28.69141388,30.08619118,31.21994209,34.85019302,34.34204865,,,
Nigeria,NGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.65198708,18.48871803,18.06385422,39.0772438,44.16435242,53.92662048,65.7237854,69.15039063,80.09986115,68.00685883,75.58924866,83.10647583,91.06047821,100.81700897,106.11964417,96.28328705,78.23602295,72.77430725,65.70272064,69.68148041,69.76184845,83.84061432,,,
Nicaragua,NIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.24892807,56.52495956,56.94697189,60.82196045,65.1476593,72.13689423,77.76139832,92.0919342,107.06826019,110.52922058,115.32395172,122.53475952,130.77900696,137.09841919,152.6446991,161.27700806,167.37036133,177.15000916,168.44512939,161.98634338,161.19981384,198.07792664,,,
Netherlands,NLD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,2176,2545,3244,3689,3823,4080,4696,5382,5283,5192,5562,5285,5533,5602,4677,4644,4935,5331,5341,5858,6539,,,
Norway,NOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949,3099,3890,4633,5097,5585,5893,6896,7768,7302,7860,8900,8970,9241,9118,7566,7497,7816,8272,8007,7825,9163,8693,,
Nepal,NPL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,10,11,13,14,14,17,19,21,30,34,34,35,42,47,47,49,50,53,58,65,,,
Nauru,NRU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.43609619,341.18649292,291.11621094,266.06005859,210.49307251,320.3678894,354.24862671,572.72601318,791.19970703,563.16577148,614.13409424,659.43389893,859.04864502,818.11560059,746.35699463,959.48846436,957.28594971,1092.87634277,1175.68676758,1158.77087402,1318.16503906,1529.51916504,,,
New Zealand,NZL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.91210938,1054.32800293,1250.92895508,1611.79040527,1983.18701172,2296.60766602,2305.14648438,2706.79956055,2851.11914063,2713.81420898,3233.77856445,3656.73071289,3856.1730957,4014.97460938,4192.74365234,3600.95629883,3739.40136719,3903.68041992,3957.86083984,4085.78808594,4223.22167969,4906.07080078,,,
OECD members,OED,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.73790144259,2220.78198353725,2401.03889644346,2725.42230609188,2997.40813201632,3161.30010666953,3334.77690972787,3620.46503964191,3877.96260691992,3921.85338448962,4051.65326762696,4346.91582293071,4353.82072800087,4373.57307545076,4492.44218124964,4328.44729060826,4456.00654450433,4602.84625573139,4819.00119614477,4907.98732640294,5311.09289454154,5653.77440476137,,,
Oman,OMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.94284058,252.54681396,266.52600098,282.28857422,298.48162842,319.71044922,335.85211182,391.79608154,462.29165649,507.65176392,558.36657715,540.3850708,562.94659424,590.36437988,725.40899658,765.78533936,713.32019043,703.93798828,639.32489014,728.25482178,855.29675293,852.62341309,,,
Other small states,OSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.709498472657,322.858302296992,368.24307157436,428.711813707897,493.285602194188,545.319794116465,574.063781630779,673.918495885049,749.194975732825,705.988487588373,711.683283802559,751.136199975997,735.021618470713,781.770245738941,818.183088651078,762.12381862646,799.677508889821,863.848606436496,927.93844737348,938.677695204497,990.2381071637,1153.16038035737,,,
Pakistan,PAK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1975832,13.20521545,14.74764633,14.1153574,15.29145527,19.3823719,24.65777779,26.51110458,24.8097496,23.66425133,24.20984077,25.67299652,26.2887764,28.99807739,33.04523849,35.0121994,37.59899521,43.41279984,41.40914154,37.22461319,38.17708206,43.09069443,,,
Panama,PAN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.52563477,297.57672119,309.41253662,304.23956299,345.24090576,323.75082397,371.33950806,472.89538574,507.56384277,551.58728027,608.2467041,665.84649658,725.86376953,806.58551025,920.07659912,982.79394531,1057.40661621,1127.68896484,1228.07336426,1340.13781738,1358.09069824,1415.24499512,,,
Peru,PER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.4623642,89.19979858,97.49507904,97.19953156,105.008255,123.05088806,135.87088013,158.16543579,190.84877014,208.39193726,240.25761414,262.96740723,307.31854248,320.3164978,331.78091431,310.26644897,311.43518066,333.11575317,363.42483521,366.56491089,388.48730469,412.20855713,,,
Philippines,PHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,28,27,32,34,47,55,65,77,79,91,98,112,122,109,116,120,122,126,142,166,203,178,,
Palau,PLW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.8114624,625.20605469,658.49371338,698.8324585,827.0947876,871.56884766,931.168396,992.5022583,979.43048096,1007.31188965,1153.06066895,1161.53039551,1377.39135742,1520.32055664,1675.82617188,1809.50012207,1977.63830566,2036.63085938,2072.97583008,2102.07470703,2058.66162109,2045.29748535,,,
Papua New Guinea,PNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.93960762,18.29377747,20.66277122,22.10498047,25.87848282,27.65415382,30.21553993,33.38858795,34.91187286,36.77980042,39.60604477,52.84900284,70.75683594,77.2843399,89.70458221,45.50782776,54.36591339,55.63466263,59.45320129,60.31322479,56.30739212,61.41452789,,,
Poland,POL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,283,316,339,392,466,524,661,893,760,809,866,815,878,911,804,816,910,979,1014,1026,1159,1225,,
Pre-demographic dividend,PRE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2410473750831,17.2316802478804,18.1404282425303,25.4589810661245,30.4738611766278,34.7906549476761,41.3366438294938,47.9034898996998,56.4241515929852,53.1234839797826,54.7413255911575,59.8820711780999,62.7770359890513,69.28513281368,70.6686772611707,63.53291807099,61.0738750951609,58.8511704197336,57.5553057730777,59.1934415771034,59.6403566175762,65.2649999141729,,,
Puerto Rico,PRI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korea, Dem. People's Rep.,PRK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,1016,1139,1443,1724,1814,1858,2113,2392,2347,2259,2256,1980,2031,2060,1791,1875,1998,2216,2222,2346,2747,2586,,
Paraguay,PRY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0227356,91.42378998,64.76425171,70.50261688,87.64266968,94.68041992,121.79750824,160.36560059,219.66795349,216.58901978,257.05856323,336.1187439,367.14849854,390.28686523,439.34469604,392.22418213,384.44702148,405.53366089,421.08627319,415.88879395,410.887146,478.70828247,,,
West Bank and Gaza,PSE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3070445805157,81.1933890805479,89.2282147015318,95.0408483640642,117.810558369278,139.825439159109,138.400953931021,145.801395177652,148.161777978326,143.472509160651,148.421133783151,162.991986481932,173.060980475744,178.617886678063,187.091961822156,180.514180966145,186.853098609633,191.9426262129,217.213850325078,224.800108330021,220.311253214438,232.856570409902,,,
Post-demographic dividend,PST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474.78389027398,2563.83000232191,2779.15299226544,3163.59072239593,3481.3378423481,3670.95781822868,3875.33876991979,4202.25800630895,4498.87798984814,4577.09809339983,4730.73103982122,5089.94614341518,5107.22765316761,5127.30103099681,5282.22368927818,5113.65392428637,5282.02489446444,5461.66744633252,5735.63931385056,5856.56068529751,6369.15295055368,6833.28927763537,,,
French Polynesia,PYF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.27423096,597.93695068,667.00244141,1109.72570801,1254.14208984,1347.96057129,1321.56274414,1276.88183594,1277.08239746,1305.49035645,1306.5255127,1487.85217285,1713.98034668,2027.0144043,2256.38867188,2435.44506836,2075.41918945,1908.39660645,1962.58374023,2012.22570801,1997.78820801,1934.0802002,,,
Romania,ROU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,79,97,144,191,255,291,415,521,449,472,427,402,495,503,442,476,555,687,739,810,963,,,
Russian Federation,RUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,118,140,164,209,272,353,462,610,516,567,684,759,809,740,499,465,580,609,654,771,936,,,
Rwanda,RWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1193943,7.92787647,7.34832239,17.29731369,20.29362106,25.10174942,27.24308205,33.58434677,40.0471344,44.08419418,48.02530289,51.65081787,57.216465,47.7094574,50.62351608,48.80509567,50.70415497,48.34190369,51.54394531,51.18757629,57.91234207,60.2185936,,,
